captured_at,league,tournament,start_date,fixture_id,game_id,home_player,away_player,provider_player_name,provider_player_id,normalized_selection,book,market,market_id,line,is_main,over_price,under_price,over_implied_prob,under_implied_prob,overround,over_novig_prob,under_novig_prob,has_both_sides,over_odds_id,under_odds_id,grouping_key,odds_timestamp,odds_timestamp_utc
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T05:35:00Z,202609193E452311,80342-34644-2026-37,En-Shuo Liang,Sara Saito,Sara Saito,D50973562939,sara_saito,DraftKings,Player Sets Won,player_sets_won,0.5,True,-125,-115,0.555556,0.534884,1.090439,0.509479,0.490521,True,80342-34644-2026-37:draftkings:player_sets_won:sara_saito_over_0_5,80342-34644-2026-37:draftkings:player_sets_won:sara_saito_under_0_5,sara_saito:0.5,1789777415.4155152,2026-09-19T00:23:35Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,202609195E3A2D2D,43439-32790-2026-37,Nadia Podoroska,Paula Badosa,Nadia Podoroska,FB69A64B33D1,nadia_podoroska,DraftKings,Player Break Points Won,player_break_points_won,0.5,True,,550,,,,,,False,,43439-32790-2026-37:draftkings:player_break_points_won:nadia_podoroska_under_0_5,nadia_podoroska:0.5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,202609195E3A2D2D,43439-32790-2026-37,Nadia Podoroska,Paula Badosa,Paula Badosa,3CAA85511C75,paula_badosa,DraftKings,Player Break Points Won,player_break_points_won,0.5,True,,2500,,,,,,False,,43439-32790-2026-37:draftkings:player_break_points_won:paula_badosa_under_0_5,paula_badosa:0.5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,202609195E3A2D2D,43439-32790-2026-37,Nadia Podoroska,Paula Badosa,Nadia Podoroska,FB69A64B33D1,nadia_podoroska,DraftKings,Player Games Won,player_games_won,8.5,True,-115,-125,0.534884,0.555556,1.090439,0.490521,0.509479,True,43439-32790-2026-37:draftkings:player_games_won:nadia_podoroska_over_8_5,43439-32790-2026-37:draftkings:player_games_won:nadia_podoroska_under_8_5,nadia_podoroska:8.5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,202609195E3A2D2D,43439-32790-2026-37,Nadia Podoroska,Paula Badosa,Paula Badosa,3CAA85511C75,paula_badosa,DraftKings,Player Games Won,player_games_won,12.5,True,-105,-135,0.512195,0.574468,1.086663,0.471347,0.528653,True,43439-32790-2026-37:draftkings:player_games_won:paula_badosa_over_12_5,43439-32790-2026-37:draftkings:player_games_won:paula_badosa_under_12_5,paula_badosa:12.5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,202609195E3A2D2D,43439-32790-2026-37,Nadia Podoroska,Paula Badosa,Nadia Podoroska,FB69A64B33D1,nadia_podoroska,DraftKings,Player Sets Won,player_sets_won,0.5,True,110,-165,0.476190,0.622642,1.098832,0.433361,0.566639,True,43439-32790-2026-37:draftkings:player_sets_won:nadia_podoroska_over_0_5,43439-32790-2026-37:draftkings:player_sets_won:nadia_podoroska_under_0_5,nadia_podoroska:0.5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,202609195E3A2D2D,43439-32790-2026-37,Nadia Podoroska,Paula Badosa,Paula Badosa,3CAA85511C75,paula_badosa,DraftKings,Player Sets Won,player_sets_won,0.5,True,-1400,750,0.933333,0.117647,1.050980,0.888060,0.111940,True,43439-32790-2026-37:draftkings:player_sets_won:paula_badosa_over_0_5,43439-32790-2026-37:draftkings:player_sets_won:paula_badosa_under_0_5,paula_badosa:0.5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,202609196B5B5489,40735-25511-2026-37,Nika Radisic,Viktoria Morvayova,Nika Radisic,56E4A090C07B1E10,nika_radisic,DraftKings,Player Games Won,player_games_won,8.5,True,-120,-120,0.545455,0.545455,1.090909,0.500000,0.500000,True,40735-25511-2026-37:draftkings:player_games_won:nika_radisic_over_8_5,40735-25511-2026-37:draftkings:player_games_won:nika_radisic_under_8_5,nika_radisic:8.5,1789786244.613011,2026-09-19T02:50:44Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,202609196B5B5489,40735-25511-2026-37,Nika Radisic,Viktoria Morvayova,Viktoria Morvayova,19820EB4AAEE3B79,viktoria_morvayova,DraftKings,Player Games Won,player_games_won,12.5,True,105,-165,0.487805,0.622642,1.110446,0.439287,0.560713,True,40735-25511-2026-37:draftkings:player_games_won:viktoria_morvayova_over_12_5,40735-25511-2026-37:draftkings:player_games_won:viktoria_morvayova_under_12_5,viktoria_morvayova:12.5,1789780195.2429924,2026-09-19T01:09:55Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,202609196B5B5489,40735-25511-2026-37,Nika Radisic,Viktoria Morvayova,Nika Radisic,56E4A090C07B1E10,nika_radisic,DraftKings,Player Sets Won,player_sets_won,0.5,True,105,-150,0.487805,0.600000,1.087805,0.448430,0.551570,True,40735-25511-2026-37:draftkings:player_sets_won:nika_radisic_over_0_5,40735-25511-2026-37:draftkings:player_sets_won:nika_radisic_under_0_5,nika_radisic:0.5,1789786244.613011,2026-09-19T02:50:44Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,202609196B5B5489,40735-25511-2026-37,Nika Radisic,Viktoria Morvayova,Viktoria Morvayova,19820EB4AAEE3B79,viktoria_morvayova,DraftKings,Player Sets Won,player_sets_won,0.5,True,-1100,600,0.916667,0.142857,1.059524,0.865169,0.134831,True,40735-25511-2026-37:draftkings:player_sets_won:viktoria_morvayova_over_0_5,40735-25511-2026-37:draftkings:player_sets_won:viktoria_morvayova_under_0_5,viktoria_morvayova:0.5,1789780195.2429924,2026-09-19T01:09:55Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,2026091973069AB1,32589-28433-2026-37,Jiaqi Wang,Anastasia Kulikova,Anastasia Kulikova,D1AA8672412EAEFC,anastasia_kulikova,DraftKings,Player Games Won,player_games_won,12.5,True,-110,-130,0.523810,0.565217,1.089027,0.480989,0.519011,True,32589-28433-2026-37:draftkings:player_games_won:anastasia_kulikova_over_12_5,32589-28433-2026-37:draftkings:player_games_won:anastasia_kulikova_under_12_5,anastasia_kulikova:12.5,1789786825.7062192,2026-09-19T03:00:25Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,2026091973069AB1,32589-28433-2026-37,Jiaqi Wang,Anastasia Kulikova,Jiaqi Wang,EB0DAFED6C30936C,jiaqi_wang,DraftKings,Player Games Won,player_games_won,11.5,True,-150,105,0.600000,0.487805,1.087805,0.551570,0.448430,True,32589-28433-2026-37:draftkings:player_games_won:jiaqi_wang_over_11_5,32589-28433-2026-37:draftkings:player_games_won:jiaqi_wang_under_11_5,jiaqi_wang:11.5,1789786825.7062192,2026-09-19T03:00:25Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,2026091973069AB1,32589-28433-2026-37,Jiaqi Wang,Anastasia Kulikova,Anastasia Kulikova,D1AA8672412EAEFC,anastasia_kulikova,DraftKings,Player Sets Won,player_sets_won,0.5,True,-500,320,0.833333,0.238095,1.071429,0.777778,0.222222,True,32589-28433-2026-37:draftkings:player_sets_won:anastasia_kulikova_over_0_5,32589-28433-2026-37:draftkings:player_sets_won:anastasia_kulikova_under_0_5,anastasia_kulikova:0.5,1789786825.7062254,2026-09-19T03:00:25Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,2026091973069AB1,32589-28433-2026-37,Jiaqi Wang,Anastasia Kulikova,Jiaqi Wang,EB0DAFED6C30936C,jiaqi_wang,DraftKings,Player Sets Won,player_sets_won,0.5,True,-200,140,0.666667,0.416667,1.083333,0.615385,0.384615,True,32589-28433-2026-37:draftkings:player_sets_won:jiaqi_wang_over_0_5,32589-28433-2026-37:draftkings:player_sets_won:jiaqi_wang_under_0_5,jiaqi_wang:0.5,1789775424.8892307,2026-09-18T23:50:24Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T04:25:00Z,202609197697508D,20280-39755-2026-37,Xinxin Yao,Priscilla Hon,Priscilla Hon,F7642EC3AFEB,priscilla_hon,DraftKings,Player Games Won,player_games_won,12.5,True,100,-150,0.500000,0.600000,1.100000,0.454545,0.545455,True,20280-39755-2026-37:draftkings:player_games_won:priscilla_hon_over_12_5,20280-39755-2026-37:draftkings:player_games_won:priscilla_hon_under_12_5,priscilla_hon:12.5,1789775934.9553714,2026-09-18T23:58:54Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T04:25:00Z,202609197697508D,20280-39755-2026-37,Xinxin Yao,Priscilla Hon,Xinxin Yao,B2BD41172A76B1F2,xinxin_yao,DraftKings,Player Games Won,player_games_won,11.5,True,-150,100,0.600000,0.500000,1.100000,0.545455,0.454545,True,20280-39755-2026-37:draftkings:player_games_won:xinxin_yao_over_11_5,20280-39755-2026-37:draftkings:player_games_won:xinxin_yao_under_11_5,xinxin_yao:11.5,1789776054.9749184,2026-09-19T00:00:54Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T04:25:00Z,202609197697508D,20280-39755-2026-37,Xinxin Yao,Priscilla Hon,Priscilla Hon,F7642EC3AFEB,priscilla_hon,DraftKings,Player Sets Won,player_sets_won,0.5,True,-450,300,0.818182,0.250000,1.068182,0.765957,0.234043,True,20280-39755-2026-37:draftkings:player_sets_won:priscilla_hon_over_0_5,20280-39755-2026-37:draftkings:player_sets_won:priscilla_hon_under_0_5,priscilla_hon:0.5,1789776054.9749184,2026-09-19T00:00:54Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T04:25:00Z,202609197697508D,20280-39755-2026-37,Xinxin Yao,Priscilla Hon,Xinxin Yao,B2BD41172A76B1F2,xinxin_yao,DraftKings,Player Sets Won,player_sets_won,0.5,True,-200,135,0.666667,0.425532,1.092199,0.610390,0.389610,True,20280-39755-2026-37:draftkings:player_sets_won:xinxin_yao_over_0_5,20280-39755-2026-37:draftkings:player_sets_won:xinxin_yao_under_0_5,xinxin_yao:0.5,1789776054.9749184,2026-09-19T00:00:54Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T04:10:00Z,2026091982077F08,16702-12825-2026-37,Aoi Ito,Sofya Lansere,Aoi Ito,DED58F833DD7A261,aoi_ito,DraftKings,Player Games Won,player_games_won,12.5,True,110,-165,0.476190,0.622642,1.098832,0.433361,0.566639,True,16702-12825-2026-37:draftkings:player_games_won:aoi_ito_over_12_5,16702-12825-2026-37:draftkings:player_games_won:aoi_ito_under_12_5,aoi_ito:12.5,1789753092.4372654,2026-09-18T17:38:12Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T04:10:00Z,2026091982077F08,16702-12825-2026-37,Aoi Ito,Sofya Lansere,Sofya Lansere,DF3F0B524AA5,sofya_lansere,DraftKings,Player Games Won,player_games_won,10.5,True,-125,-115,0.555556,0.534884,1.090439,0.509479,0.490521,True,16702-12825-2026-37:draftkings:player_games_won:sofya_lansere_over_10_5,16702-12825-2026-37:draftkings:player_games_won:sofya_lansere_under_10_5,sofya_lansere:10.5,1789780204.8245785,2026-09-19T01:10:04Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T04:10:00Z,2026091982077F08,16702-12825-2026-37,Aoi Ito,Sofya Lansere,Aoi Ito,DED58F833DD7A261,aoi_ito,DraftKings,Player Sets Won,player_sets_won,0.5,True,-525,350,0.840000,0.222222,1.062222,0.790795,0.209205,True,16702-12825-2026-37:draftkings:player_sets_won:aoi_ito_over_0_5,16702-12825-2026-37:draftkings:player_sets_won:aoi_ito_under_0_5,aoi_ito:0.5,1789780204.8245785,2026-09-19T01:10:04Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T04:10:00Z,2026091982077F08,16702-12825-2026-37,Aoi Ito,Sofya Lansere,Sofya Lansere,DF3F0B524AA5,sofya_lansere,DraftKings,Player Sets Won,player_sets_won,0.5,True,-140,100,0.583333,0.500000,1.083333,0.538462,0.461538,True,16702-12825-2026-37:draftkings:player_sets_won:sofya_lansere_over_0_5,16702-12825-2026-37:draftkings:player_sets_won:sofya_lansere_under_0_5,sofya_lansere:0.5,1789780204.8245785,2026-09-19T01:10:04Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,20260919866137F9,94052-33889-2026-37,Kaitlin Quevedo,Anna Blinkova,Anna Blinkova,A1E0C3D3DCF1,anna_blinkova,BetMGM,Player Sets Won,player_sets_won,0.5,True,-425,250,0.809524,0.285714,1.095238,0.739130,0.260870,True,94052-33889-2026-37:betmgm:player_sets_won:anna_blinkova_over_0_5,94052-33889-2026-37:betmgm:player_sets_won:anna_blinkova_under_0_5,anna_blinkova:0.5,1789777315.997119,2026-09-19T00:21:55Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,20260919866137F9,94052-33889-2026-37,Kaitlin Quevedo,Anna Blinkova,Kaitlin Quevedo,635381F93957A087,kaitlin_quevedo,BetMGM,Player Sets Won,player_sets_won,0.5,True,-200,135,0.666667,0.425532,1.092199,0.610390,0.389610,True,94052-33889-2026-37:betmgm:player_sets_won:kaitlin_quevedo_over_0_5,94052-33889-2026-37:betmgm:player_sets_won:kaitlin_quevedo_under_0_5,kaitlin_quevedo:0.5,1789777315.997119,2026-09-19T00:21:55Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,20260919866137F9,94052-33889-2026-37,Kaitlin Quevedo,Anna Blinkova,Anna Blinkova,A1E0C3D3DCF1,anna_blinkova,DraftKings,Player Break Points Won,player_break_points_won,0.5,True,,1300,,,,,,False,,94052-33889-2026-37:draftkings:player_break_points_won:anna_blinkova_under_0_5,anna_blinkova:0.5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,20260919866137F9,94052-33889-2026-37,Kaitlin Quevedo,Anna Blinkova,Kaitlin Quevedo,635381F93957A087,kaitlin_quevedo,DraftKings,Player Break Points Won,player_break_points_won,0.5,True,,750,,,,,,False,,94052-33889-2026-37:draftkings:player_break_points_won:kaitlin_quevedo_under_0_5,kaitlin_quevedo:0.5,1789773234.7932646,2026-09-18T23:13:54Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,20260919866137F9,94052-33889-2026-37,Kaitlin Quevedo,Anna Blinkova,Anna Blinkova,A1E0C3D3DCF1,anna_blinkova,DraftKings,Player Games Won,player_games_won,12.5,True,110,-165,0.476190,0.622642,1.098832,0.433361,0.566639,True,94052-33889-2026-37:draftkings:player_games_won:anna_blinkova_over_12_5,94052-33889-2026-37:draftkings:player_games_won:anna_blinkova_under_12_5,anna_blinkova:12.5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,20260919866137F9,94052-33889-2026-37,Kaitlin Quevedo,Anna Blinkova,Kaitlin Quevedo,635381F93957A087,kaitlin_quevedo,DraftKings,Player Games Won,player_games_won,11.5,True,-150,105,0.600000,0.487805,1.087805,0.551570,0.448430,True,94052-33889-2026-37:draftkings:player_games_won:kaitlin_quevedo_over_11_5,94052-33889-2026-37:draftkings:player_games_won:kaitlin_quevedo_under_11_5,kaitlin_quevedo:11.5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,20260919866137F9,94052-33889-2026-37,Kaitlin Quevedo,Anna Blinkova,Anna Blinkova,A1E0C3D3DCF1,anna_blinkova,DraftKings,Player Sets Won,player_sets_won,0.5,True,-400,270,0.800000,0.270270,1.070270,0.747475,0.252525,True,94052-33889-2026-37:draftkings:player_sets_won:anna_blinkova_over_0_5,94052-33889-2026-37:draftkings:player_sets_won:anna_blinkova_under_0_5,anna_blinkova:0.5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,20260919866137F9,94052-33889-2026-37,Kaitlin Quevedo,Anna Blinkova,Kaitlin Quevedo,635381F93957A087,kaitlin_quevedo,DraftKings,Player Sets Won,player_sets_won,0.5,True,-200,135,0.666667,0.425532,1.092199,0.610390,0.389610,True,94052-33889-2026-37:draftkings:player_sets_won:kaitlin_quevedo_over_0_5,94052-33889-2026-37:draftkings:player_sets_won:kaitlin_quevedo_under_0_5,kaitlin_quevedo:0.5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,202609198E2372E7,42850-66868-2026-37,Mei Yamaguchi,Ulrikke Eikeri,Mei Yamaguchi,201B5086C1B01CD9,mei_yamaguchi,DraftKings,Player Games Won,player_games_won,12.5,True,125,-185,0.444444,0.649123,1.093567,0.406417,0.593583,True,42850-66868-2026-37:draftkings:player_games_won:mei_yamaguchi_over_12_5,42850-66868-2026-37:draftkings:player_games_won:mei_yamaguchi_under_12_5,mei_yamaguchi:12.5,1789786894.8677807,2026-09-19T03:01:34Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,202609198E2372E7,42850-66868-2026-37,Mei Yamaguchi,Ulrikke Eikeri,Ulrikke Eikeri,0512406B27C9,ulrikke_eikeri,DraftKings,Player Games Won,player_games_won,6.5,True,-140,-105,0.583333,0.512195,1.095528,0.532468,0.467532,True,42850-66868-2026-37:draftkings:player_games_won:ulrikke_eikeri_over_6_5,42850-66868-2026-37:draftkings:player_games_won:ulrikke_eikeri_under_6_5,ulrikke_eikeri:6.5,1789786894.8677807,2026-09-19T03:01:34Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,202609198E2372E7,42850-66868-2026-37,Mei Yamaguchi,Ulrikke Eikeri,Mei Yamaguchi,201B5086C1B01CD9,mei_yamaguchi,DraftKings,Player Sets Won,player_sets_won,0.5,True,-2000,850,0.952381,0.105263,1.057644,0.900474,0.099526,True,42850-66868-2026-37:draftkings:player_sets_won:mei_yamaguchi_over_0_5,42850-66868-2026-37:draftkings:player_sets_won:mei_yamaguchi_under_0_5,mei_yamaguchi:0.5,1789785884.6585188,2026-09-19T02:44:44Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,202609198E2372E7,42850-66868-2026-37,Mei Yamaguchi,Ulrikke Eikeri,Ulrikke Eikeri,0512406B27C9,ulrikke_eikeri,DraftKings,Player Sets Won,player_sets_won,0.5,True,150,-215,0.400000,0.682540,1.082540,0.369501,0.630499,True,42850-66868-2026-37:draftkings:player_sets_won:ulrikke_eikeri_over_0_5,42850-66868-2026-37:draftkings:player_sets_won:ulrikke_eikeri_under_0_5,ulrikke_eikeri:0.5,1789786894.8677807,2026-09-19T03:01:34Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T05:00:00Z,202609199C4C78E4,12166-34960-2026-37,Alevtina Ibragimova,Rina Saigo,Alevtina Ibragimova,7CD7E91EC3A1,alevtina_ibragimova,DraftKings,Player Games Won,player_games_won,12.5,True,105,-165,0.487805,0.622642,1.110446,0.439287,0.560713,True,12166-34960-2026-37:draftkings:player_games_won:alevtina_ibragimova_over_12_5,12166-34960-2026-37:draftkings:player_games_won:alevtina_ibragimova_under_12_5,alevtina_ibragimova:12.5,1789779605.0164986,2026-09-19T01:00:05Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T05:00:00Z,202609199C4C78E4,12166-34960-2026-37,Alevtina Ibragimova,Rina Saigo,Rina Saigo,9334B95612061B14,rina_saigo,DraftKings,Player Games Won,player_games_won,8.5,True,-130,-115,0.565217,0.534884,1.100101,0.513787,0.486213,True,12166-34960-2026-37:draftkings:player_games_won:rina_saigo_over_8_5,12166-34960-2026-37:draftkings:player_games_won:rina_saigo_under_8_5,rina_saigo:8.5,1789779605.016494,2026-09-19T01:00:05Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T05:00:00Z,202609199C4C78E4,12166-34960-2026-37,Alevtina Ibragimova,Rina Saigo,Alevtina Ibragimova,7CD7E91EC3A1,alevtina_ibragimova,DraftKings,Player Sets Won,player_sets_won,0.5,True,-900,550,0.900000,0.153846,1.053846,0.854015,0.145985,True,12166-34960-2026-37:draftkings:player_sets_won:alevtina_ibragimova_over_0_5,12166-34960-2026-37:draftkings:player_sets_won:alevtina_ibragimova_under_0_5,alevtina_ibragimova:0.5,1789776194.582414,2026-09-19T00:03:14Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T05:00:00Z,202609199C4C78E4,12166-34960-2026-37,Alevtina Ibragimova,Rina Saigo,Rina Saigo,9334B95612061B14,rina_saigo,DraftKings,Player Sets Won,player_sets_won,0.5,True,-105,-135,0.512195,0.574468,1.086663,0.471347,0.528653,True,12166-34960-2026-37:draftkings:player_sets_won:rina_saigo_over_0_5,12166-34960-2026-37:draftkings:player_sets_won:rina_saigo_under_0_5,rina_saigo:0.5,1789779605.0164986,2026-09-19T01:00:05Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T03:05:00Z,20260919D965CA46,41921-77778-2026-37,Mai Hontama,Eunhye Lee,Eunhye Lee,942B0E7BF543CCF0,eunhye_lee,DraftKings,Player Games Won,player_games_won,8.5,True,-115,-125,0.534884,0.555556,1.090439,0.490521,0.509479,True,41921-77778-2026-37:draftkings:player_games_won:eunhye_lee_over_8_5,41921-77778-2026-37:draftkings:player_games_won:eunhye_lee_under_8_5,eunhye_lee:8.5,1789776424.6344154,2026-09-19T00:07:04Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T03:05:00Z,20260919D965CA46,41921-77778-2026-37,Mai Hontama,Eunhye Lee,Mai Hontama,63C997CF118B,mai_hontama,DraftKings,Player Games Won,player_games_won,12.5,True,110,-165,0.476190,0.622642,1.098832,0.433361,0.566639,True,41921-77778-2026-37:draftkings:player_games_won:mai_hontama_over_12_5,41921-77778-2026-37:draftkings:player_games_won:mai_hontama_under_12_5,mai_hontama:12.5,1789776424.6344154,2026-09-19T00:07:04Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T03:05:00Z,20260919D965CA46,41921-77778-2026-37,Mai Hontama,Eunhye Lee,Eunhye Lee,942B0E7BF543CCF0,eunhye_lee,DraftKings,Player Sets Won,player_sets_won,0.5,True,105,-150,0.487805,0.600000,1.087805,0.448430,0.551570,True,41921-77778-2026-37:draftkings:player_sets_won:eunhye_lee_over_0_5,41921-77778-2026-37:draftkings:player_sets_won:eunhye_lee_under_0_5,eunhye_lee:0.5,1789776424.6344154,2026-09-19T00:07:04Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T03:05:00Z,20260919D965CA46,41921-77778-2026-37,Mai Hontama,Eunhye Lee,Mai Hontama,63C997CF118B,mai_hontama,DraftKings,Player Sets Won,player_sets_won,0.5,True,-1100,600,0.916667,0.142857,1.059524,0.865169,0.134831,True,41921-77778-2026-37:draftkings:player_sets_won:mai_hontama_over_0_5,41921-77778-2026-37:draftkings:player_sets_won:mai_hontama_under_0_5,mai_hontama:0.5,1789753092.4372654,2026-09-18T17:38:12Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T03:15:00Z,20260919DB6A4CD0,25741-37036-2026-37,Carol Zhao,YeXin Ma,Carol Zhao,A5A6418E91B9,carol_zhao,DraftKings,Player Games Won,player_games_won,9.5,True,-130,-115,0.565217,0.534884,1.100101,0.513787,0.486213,True,25741-37036-2026-37:draftkings:player_games_won:carol_zhao_over_9_5,25741-37036-2026-37:draftkings:player_games_won:carol_zhao_under_9_5,carol_zhao:9.5,1789780215.229814,2026-09-19T01:10:15Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T03:15:00Z,20260919DB6A4CD0,25741-37036-2026-37,Carol Zhao,YeXin Ma,YeXin Ma,37A9DCA38D3B,yexin_ma,DraftKings,Player Games Won,player_games_won,12.5,True,100,-150,0.500000,0.600000,1.100000,0.454545,0.545455,True,25741-37036-2026-37:draftkings:player_games_won:yexin_ma_over_12_5,25741-37036-2026-37:draftkings:player_games_won:yexin_ma_under_12_5,yexin_ma:12.5,1789780215.2298186,2026-09-19T01:10:15Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T03:15:00Z,20260919DB6A4CD0,25741-37036-2026-37,Carol Zhao,YeXin Ma,Carol Zhao,A5A6418E91B9,carol_zhao,DraftKings,Player Sets Won,player_sets_won,0.5,True,-125,-110,0.555556,0.523810,1.079365,0.514706,0.485294,True,25741-37036-2026-37:draftkings:player_sets_won:carol_zhao_over_0_5,25741-37036-2026-37:draftkings:player_sets_won:carol_zhao_under_0_5,carol_zhao:0.5,1789780215.2298186,2026-09-19T01:10:15Z
2026-09-19T03:03:08Z,wta,"Seoul, Korea Republic",2026-09-19T03:15:00Z,20260919DB6A4CD0,25741-37036-2026-37,Carol Zhao,YeXin Ma,YeXin Ma,37A9DCA38D3B,yexin_ma,DraftKings,Player Sets Won,player_sets_won,0.5,True,-750,450,0.882353,0.181818,1.064171,0.829146,0.170854,True,25741-37036-2026-37:draftkings:player_sets_won:yexin_ma_over_0_5,25741-37036-2026-37:draftkings:player_sets_won:yexin_ma_under_0_5,yexin_ma:0.5,1789776174.7044926,2026-09-19T00:02:54Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,20260919E0078EC0,31706-38569-2026-37,Joanna Garland,Ellen Perez,Ellen Perez,1DA6AD5F1A83C831,ellen_perez,DraftKings,Player Games Won,player_games_won,5.5,True,-140,-105,0.583333,0.512195,1.095528,0.532468,0.467532,True,31706-38569-2026-37:draftkings:player_games_won:ellen_perez_over_5_5,31706-38569-2026-37:draftkings:player_games_won:ellen_perez_under_5_5,ellen_perez:5.5,1789783174.5770118,2026-09-19T01:59:34Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,20260919E0078EC0,31706-38569-2026-37,Joanna Garland,Ellen Perez,Joanna Garland,03E9EEFC9E646F72,joanna_garland,DraftKings,Player Games Won,player_games_won,12.5,True,140,-215,0.416667,0.682540,1.099206,0.379061,0.620939,True,31706-38569-2026-37:draftkings:player_games_won:joanna_garland_over_12_5,31706-38569-2026-37:draftkings:player_games_won:joanna_garland_under_12_5,joanna_garland:12.5,1789783174.5770118,2026-09-19T01:59:34Z
