captured_at,fixture_id,game_id,league,tournament,start_date,status,home_player,away_player,sportsbook,market_id,market,player_id,selection,normalized_selection,selection_line,points,price,is_main,grouping_key,odds_id,odds_timestamp,odds_timestamp_utc
2026-09-18T03:02:42Z,20260918EB291E99,34794-32790-2026-37,wta,"Sao Paulo, Brazil",2026-09-18T20:30:00Z,unplayed,Mary Stoiana,Paula Badosa,DraftKings,player_sets_won,Player Sets Won,3CAA85511C75,Paula Badosa,paula_badosa,under,0.5,350,True,paula_badosa:0.5,34794-32790-2026-37:draftkings:player_sets_won:paula_badosa_under_0_5,1789691554.260333,2026-09-18T00:32:34Z
2026-09-19T03:03:08Z,2026091913A9403B,14892-26997-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Eva Marie Desvignes,Kyoka Okamura,DraftKings,player_games_won,Player Games Won,BEA0169819EB6325,Eva Marie Desvignes,eva_marie_desvignes,over,8.5,-125,True,eva_marie_desvignes:8.5,14892-26997-2026-37:draftkings:player_games_won:eva_marie_desvignes_over_8_5,1789753092.4372654,2026-09-18T17:38:12Z
2026-09-19T03:03:08Z,2026091913A9403B,14892-26997-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Eva Marie Desvignes,Kyoka Okamura,DraftKings,player_games_won,Player Games Won,BEA0169819EB6325,Eva Marie Desvignes,eva_marie_desvignes,under,8.5,-120,True,eva_marie_desvignes:8.5,14892-26997-2026-37:draftkings:player_games_won:eva_marie_desvignes_under_8_5,1789753092.4372654,2026-09-18T17:38:12Z
2026-09-19T03:03:08Z,2026091913A9403B,14892-26997-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Eva Marie Desvignes,Kyoka Okamura,DraftKings,player_games_won,Player Games Won,2160A875097E8400,Kyoka Okamura,kyoka_okamura,over,12.5,120,True,kyoka_okamura:12.5,14892-26997-2026-37:draftkings:player_games_won:kyoka_okamura_over_12_5,1789780204.8245785,2026-09-19T01:10:04Z
2026-09-19T03:03:08Z,2026091913A9403B,14892-26997-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Eva Marie Desvignes,Kyoka Okamura,DraftKings,player_games_won,Player Games Won,2160A875097E8400,Kyoka Okamura,kyoka_okamura,under,12.5,-175,True,kyoka_okamura:12.5,14892-26997-2026-37:draftkings:player_games_won:kyoka_okamura_under_12_5,1789780204.8245785,2026-09-19T01:10:04Z
2026-09-19T03:03:08Z,2026091913A9403B,14892-26997-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Eva Marie Desvignes,Kyoka Okamura,DraftKings,player_sets_won,Player Sets Won,BEA0169819EB6325,Eva Marie Desvignes,eva_marie_desvignes,over,0.5,-105,True,eva_marie_desvignes:0.5,14892-26997-2026-37:draftkings:player_sets_won:eva_marie_desvignes_over_0_5,1789753092.4372654,2026-09-18T17:38:12Z
2026-09-19T03:03:08Z,2026091913A9403B,14892-26997-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Eva Marie Desvignes,Kyoka Okamura,DraftKings,player_sets_won,Player Sets Won,BEA0169819EB6325,Eva Marie Desvignes,eva_marie_desvignes,under,0.5,-135,True,eva_marie_desvignes:0.5,14892-26997-2026-37:draftkings:player_sets_won:eva_marie_desvignes_under_0_5,1789753092.4372654,2026-09-18T17:38:12Z
2026-09-19T03:03:08Z,2026091913A9403B,14892-26997-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Eva Marie Desvignes,Kyoka Okamura,DraftKings,player_sets_won,Player Sets Won,2160A875097E8400,Kyoka Okamura,kyoka_okamura,over,0.5,-800,True,kyoka_okamura:0.5,14892-26997-2026-37:draftkings:player_sets_won:kyoka_okamura_over_0_5,1789780204.8245785,2026-09-19T01:10:04Z
2026-09-19T03:03:08Z,2026091913A9403B,14892-26997-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Eva Marie Desvignes,Kyoka Okamura,DraftKings,player_sets_won,Player Sets Won,2160A875097E8400,Kyoka Okamura,kyoka_okamura,under,0.5,500,True,kyoka_okamura:0.5,14892-26997-2026-37:draftkings:player_sets_won:kyoka_okamura_under_0_5,1789780204.8245785,2026-09-19T01:10:04Z
2026-09-19T03:03:08Z,202609191E62F7CC,42944-39358-2026-37,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,unplayed,Anna-Lena Friedsam,Desirae Krawczyk,DraftKings,player_sets_won,Player Sets Won,672EDFC6B11C,Anna-Lena Friedsam,anna-lena_friedsam,over,0.5,-10000,True,anna-lena_friedsam:0.5,42944-39358-2026-37:draftkings:player_sets_won:anna-lena_friedsam_over_0_5,1789786404.7794316,2026-09-19T02:53:24Z
2026-09-19T03:03:08Z,202609191E62F7CC,42944-39358-2026-37,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,unplayed,Anna-Lena Friedsam,Desirae Krawczyk,DraftKings,player_sets_won,Player Sets Won,672EDFC6B11C,Anna-Lena Friedsam,anna-lena_friedsam,under,0.5,2200,True,anna-lena_friedsam:0.5,42944-39358-2026-37:draftkings:player_sets_won:anna-lena_friedsam_under_0_5,1789786404.7794316,2026-09-19T02:53:24Z
2026-09-19T03:03:08Z,202609191E62F7CC,42944-39358-2026-37,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,unplayed,Anna-Lena Friedsam,Desirae Krawczyk,DraftKings,player_sets_won,Player Sets Won,436C5436CFE513DC,Desirae Krawczyk,desirae_krawczyk,over,0.5,275,True,desirae_krawczyk:0.5,42944-39358-2026-37:draftkings:player_sets_won:desirae_krawczyk_over_0_5,1789786734.4283726,2026-09-19T02:58:54Z
2026-09-19T03:03:08Z,202609191E62F7CC,42944-39358-2026-37,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,unplayed,Anna-Lena Friedsam,Desirae Krawczyk,DraftKings,player_sets_won,Player Sets Won,436C5436CFE513DC,Desirae Krawczyk,desirae_krawczyk,under,0.5,-425,True,desirae_krawczyk:0.5,42944-39358-2026-37:draftkings:player_sets_won:desirae_krawczyk_under_0_5,1789786734.4283726,2026-09-19T02:58:54Z
2026-09-19T03:03:08Z,202609193E452311,80342-34644-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:35:00Z,unplayed,En-Shuo Liang,Sara Saito,DraftKings,player_games_won,Player Games Won,87E210B1712A,En-Shuo Liang,en-shuo_liang,over,12.5,110,True,en-shuo_liang:12.5,80342-34644-2026-37:draftkings:player_games_won:en-shuo_liang_over_12_5,1789777415.4155152,2026-09-19T00:23:35Z
2026-09-19T03:03:08Z,202609193E452311,80342-34644-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:35:00Z,unplayed,En-Shuo Liang,Sara Saito,DraftKings,player_games_won,Player Games Won,87E210B1712A,En-Shuo Liang,en-shuo_liang,under,12.5,-165,True,en-shuo_liang:12.5,80342-34644-2026-37:draftkings:player_games_won:en-shuo_liang_under_12_5,1789777415.4155152,2026-09-19T00:23:35Z
2026-09-19T03:03:08Z,202609193E452311,80342-34644-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:35:00Z,unplayed,En-Shuo Liang,Sara Saito,DraftKings,player_games_won,Player Games Won,D50973562939,Sara Saito,sara_saito,over,10.5,-115,True,sara_saito:10.5,80342-34644-2026-37:draftkings:player_games_won:sara_saito_over_10_5,1789777415.4155095,2026-09-19T00:23:35Z
2026-09-19T03:03:08Z,202609193E452311,80342-34644-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:35:00Z,unplayed,En-Shuo Liang,Sara Saito,DraftKings,player_games_won,Player Games Won,D50973562939,Sara Saito,sara_saito,under,10.5,-125,True,sara_saito:10.5,80342-34644-2026-37:draftkings:player_games_won:sara_saito_under_10_5,1789777415.4155095,2026-09-19T00:23:35Z
2026-09-19T03:03:08Z,202609193E452311,80342-34644-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:35:00Z,unplayed,En-Shuo Liang,Sara Saito,DraftKings,player_sets_won,Player Sets Won,87E210B1712A,En-Shuo Liang,en-shuo_liang,over,0.5,-600,True,en-shuo_liang:0.5,80342-34644-2026-37:draftkings:player_sets_won:en-shuo_liang_over_0_5,1789777415.4155152,2026-09-19T00:23:35Z
2026-09-19T03:03:08Z,202609193E452311,80342-34644-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:35:00Z,unplayed,En-Shuo Liang,Sara Saito,DraftKings,player_sets_won,Player Sets Won,87E210B1712A,En-Shuo Liang,en-shuo_liang,under,0.5,380,True,en-shuo_liang:0.5,80342-34644-2026-37:draftkings:player_sets_won:en-shuo_liang_under_0_5,1789777415.4155152,2026-09-19T00:23:35Z
2026-09-19T03:03:08Z,202609193E452311,80342-34644-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:35:00Z,unplayed,En-Shuo Liang,Sara Saito,DraftKings,player_sets_won,Player Sets Won,D50973562939,Sara Saito,sara_saito,over,0.5,-125,True,sara_saito:0.5,80342-34644-2026-37:draftkings:player_sets_won:sara_saito_over_0_5,1789777415.4155152,2026-09-19T00:23:35Z
2026-09-19T03:03:08Z,202609193E452311,80342-34644-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:35:00Z,unplayed,En-Shuo Liang,Sara Saito,DraftKings,player_sets_won,Player Sets Won,D50973562939,Sara Saito,sara_saito,under,0.5,-115,True,sara_saito:0.5,80342-34644-2026-37:draftkings:player_sets_won:sara_saito_under_0_5,1789777415.4155152,2026-09-19T00:23:35Z
2026-09-19T03:03:08Z,202609195E3A2D2D,43439-32790-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,unplayed,Nadia Podoroska,Paula Badosa,DraftKings,player_break_points_won,Player Break Points Won,FB69A64B33D1,Nadia Podoroska,nadia_podoroska,under,0.5,550,True,nadia_podoroska:0.5,43439-32790-2026-37:draftkings:player_break_points_won:nadia_podoroska_under_0_5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,202609195E3A2D2D,43439-32790-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,unplayed,Nadia Podoroska,Paula Badosa,DraftKings,player_break_points_won,Player Break Points Won,3CAA85511C75,Paula Badosa,paula_badosa,under,0.5,2500,True,paula_badosa:0.5,43439-32790-2026-37:draftkings:player_break_points_won:paula_badosa_under_0_5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,202609195E3A2D2D,43439-32790-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,unplayed,Nadia Podoroska,Paula Badosa,DraftKings,player_games_won,Player Games Won,FB69A64B33D1,Nadia Podoroska,nadia_podoroska,over,8.5,-115,True,nadia_podoroska:8.5,43439-32790-2026-37:draftkings:player_games_won:nadia_podoroska_over_8_5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,202609195E3A2D2D,43439-32790-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,unplayed,Nadia Podoroska,Paula Badosa,DraftKings,player_games_won,Player Games Won,FB69A64B33D1,Nadia Podoroska,nadia_podoroska,under,8.5,-125,True,nadia_podoroska:8.5,43439-32790-2026-37:draftkings:player_games_won:nadia_podoroska_under_8_5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,202609195E3A2D2D,43439-32790-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,unplayed,Nadia Podoroska,Paula Badosa,DraftKings,player_games_won,Player Games Won,3CAA85511C75,Paula Badosa,paula_badosa,over,12.5,-105,True,paula_badosa:12.5,43439-32790-2026-37:draftkings:player_games_won:paula_badosa_over_12_5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,202609195E3A2D2D,43439-32790-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,unplayed,Nadia Podoroska,Paula Badosa,DraftKings,player_games_won,Player Games Won,3CAA85511C75,Paula Badosa,paula_badosa,under,12.5,-135,True,paula_badosa:12.5,43439-32790-2026-37:draftkings:player_games_won:paula_badosa_under_12_5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,202609195E3A2D2D,43439-32790-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,unplayed,Nadia Podoroska,Paula Badosa,DraftKings,player_sets_won,Player Sets Won,FB69A64B33D1,Nadia Podoroska,nadia_podoroska,over,0.5,110,True,nadia_podoroska:0.5,43439-32790-2026-37:draftkings:player_sets_won:nadia_podoroska_over_0_5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,202609195E3A2D2D,43439-32790-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,unplayed,Nadia Podoroska,Paula Badosa,DraftKings,player_sets_won,Player Sets Won,FB69A64B33D1,Nadia Podoroska,nadia_podoroska,under,0.5,-165,True,nadia_podoroska:0.5,43439-32790-2026-37:draftkings:player_sets_won:nadia_podoroska_under_0_5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,202609195E3A2D2D,43439-32790-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,unplayed,Nadia Podoroska,Paula Badosa,DraftKings,player_sets_won,Player Sets Won,3CAA85511C75,Paula Badosa,paula_badosa,over,0.5,-1400,True,paula_badosa:0.5,43439-32790-2026-37:draftkings:player_sets_won:paula_badosa_over_0_5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,202609195E3A2D2D,43439-32790-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T17:10:00Z,unplayed,Nadia Podoroska,Paula Badosa,DraftKings,player_sets_won,Player Sets Won,3CAA85511C75,Paula Badosa,paula_badosa,under,0.5,750,True,paula_badosa:0.5,43439-32790-2026-37:draftkings:player_sets_won:paula_badosa_under_0_5,1789786104.4963765,2026-09-19T02:48:24Z
2026-09-19T03:03:08Z,202609196B5B5489,40735-25511-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Nika Radisic,Viktoria Morvayova,DraftKings,player_games_won,Player Games Won,56E4A090C07B1E10,Nika Radisic,nika_radisic,over,8.5,-120,True,nika_radisic:8.5,40735-25511-2026-37:draftkings:player_games_won:nika_radisic_over_8_5,1789786244.613011,2026-09-19T02:50:44Z
2026-09-19T03:03:08Z,202609196B5B5489,40735-25511-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Nika Radisic,Viktoria Morvayova,DraftKings,player_games_won,Player Games Won,56E4A090C07B1E10,Nika Radisic,nika_radisic,under,8.5,-120,True,nika_radisic:8.5,40735-25511-2026-37:draftkings:player_games_won:nika_radisic_under_8_5,1789786244.613011,2026-09-19T02:50:44Z
2026-09-19T03:03:08Z,202609196B5B5489,40735-25511-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Nika Radisic,Viktoria Morvayova,DraftKings,player_games_won,Player Games Won,19820EB4AAEE3B79,Viktoria Morvayova,viktoria_morvayova,over,12.5,105,True,viktoria_morvayova:12.5,40735-25511-2026-37:draftkings:player_games_won:viktoria_morvayova_over_12_5,1789780195.2429924,2026-09-19T01:09:55Z
2026-09-19T03:03:08Z,202609196B5B5489,40735-25511-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Nika Radisic,Viktoria Morvayova,DraftKings,player_games_won,Player Games Won,19820EB4AAEE3B79,Viktoria Morvayova,viktoria_morvayova,under,12.5,-165,True,viktoria_morvayova:12.5,40735-25511-2026-37:draftkings:player_games_won:viktoria_morvayova_under_12_5,1789780195.2429924,2026-09-19T01:09:55Z
2026-09-19T03:03:08Z,202609196B5B5489,40735-25511-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Nika Radisic,Viktoria Morvayova,DraftKings,player_sets_won,Player Sets Won,56E4A090C07B1E10,Nika Radisic,nika_radisic,over,0.5,105,True,nika_radisic:0.5,40735-25511-2026-37:draftkings:player_sets_won:nika_radisic_over_0_5,1789786244.613011,2026-09-19T02:50:44Z
2026-09-19T03:03:08Z,202609196B5B5489,40735-25511-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Nika Radisic,Viktoria Morvayova,DraftKings,player_sets_won,Player Sets Won,56E4A090C07B1E10,Nika Radisic,nika_radisic,under,0.5,-150,True,nika_radisic:0.5,40735-25511-2026-37:draftkings:player_sets_won:nika_radisic_under_0_5,1789786244.613011,2026-09-19T02:50:44Z
2026-09-19T03:03:08Z,202609196B5B5489,40735-25511-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Nika Radisic,Viktoria Morvayova,DraftKings,player_sets_won,Player Sets Won,19820EB4AAEE3B79,Viktoria Morvayova,viktoria_morvayova,over,0.5,-1100,True,viktoria_morvayova:0.5,40735-25511-2026-37:draftkings:player_sets_won:viktoria_morvayova_over_0_5,1789780195.2429924,2026-09-19T01:09:55Z
2026-09-19T03:03:08Z,202609196B5B5489,40735-25511-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Nika Radisic,Viktoria Morvayova,DraftKings,player_sets_won,Player Sets Won,19820EB4AAEE3B79,Viktoria Morvayova,viktoria_morvayova,under,0.5,600,True,viktoria_morvayova:0.5,40735-25511-2026-37:draftkings:player_sets_won:viktoria_morvayova_under_0_5,1789780195.2429924,2026-09-19T01:09:55Z
2026-09-19T03:03:08Z,2026091973069AB1,32589-28433-2026-37,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,unplayed,Jiaqi Wang,Anastasia Kulikova,DraftKings,player_games_won,Player Games Won,D1AA8672412EAEFC,Anastasia Kulikova,anastasia_kulikova,over,12.5,-110,True,anastasia_kulikova:12.5,32589-28433-2026-37:draftkings:player_games_won:anastasia_kulikova_over_12_5,1789786825.7062192,2026-09-19T03:00:25Z
2026-09-19T03:03:08Z,2026091973069AB1,32589-28433-2026-37,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,unplayed,Jiaqi Wang,Anastasia Kulikova,DraftKings,player_games_won,Player Games Won,D1AA8672412EAEFC,Anastasia Kulikova,anastasia_kulikova,under,12.5,-130,True,anastasia_kulikova:12.5,32589-28433-2026-37:draftkings:player_games_won:anastasia_kulikova_under_12_5,1789786825.7062192,2026-09-19T03:00:25Z
2026-09-19T03:03:08Z,2026091973069AB1,32589-28433-2026-37,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,unplayed,Jiaqi Wang,Anastasia Kulikova,DraftKings,player_games_won,Player Games Won,EB0DAFED6C30936C,Jiaqi Wang,jiaqi_wang,over,11.5,-150,True,jiaqi_wang:11.5,32589-28433-2026-37:draftkings:player_games_won:jiaqi_wang_over_11_5,1789786825.7062192,2026-09-19T03:00:25Z
2026-09-19T03:03:08Z,2026091973069AB1,32589-28433-2026-37,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,unplayed,Jiaqi Wang,Anastasia Kulikova,DraftKings,player_games_won,Player Games Won,EB0DAFED6C30936C,Jiaqi Wang,jiaqi_wang,under,11.5,105,True,jiaqi_wang:11.5,32589-28433-2026-37:draftkings:player_games_won:jiaqi_wang_under_11_5,1789786825.7062192,2026-09-19T03:00:25Z
2026-09-19T03:03:08Z,2026091973069AB1,32589-28433-2026-37,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,unplayed,Jiaqi Wang,Anastasia Kulikova,DraftKings,player_sets_won,Player Sets Won,D1AA8672412EAEFC,Anastasia Kulikova,anastasia_kulikova,over,0.5,-500,True,anastasia_kulikova:0.5,32589-28433-2026-37:draftkings:player_sets_won:anastasia_kulikova_over_0_5,1789786825.7062254,2026-09-19T03:00:25Z
2026-09-19T03:03:08Z,2026091973069AB1,32589-28433-2026-37,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,unplayed,Jiaqi Wang,Anastasia Kulikova,DraftKings,player_sets_won,Player Sets Won,D1AA8672412EAEFC,Anastasia Kulikova,anastasia_kulikova,under,0.5,320,True,anastasia_kulikova:0.5,32589-28433-2026-37:draftkings:player_sets_won:anastasia_kulikova_under_0_5,1789786825.7062254,2026-09-19T03:00:25Z
2026-09-19T03:03:08Z,2026091973069AB1,32589-28433-2026-37,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,unplayed,Jiaqi Wang,Anastasia Kulikova,DraftKings,player_sets_won,Player Sets Won,EB0DAFED6C30936C,Jiaqi Wang,jiaqi_wang,over,0.5,-200,True,jiaqi_wang:0.5,32589-28433-2026-37:draftkings:player_sets_won:jiaqi_wang_over_0_5,1789775424.8892307,2026-09-18T23:50:24Z
2026-09-19T03:03:08Z,2026091973069AB1,32589-28433-2026-37,wta,"Singapore, Singapore",2026-09-19T03:00:00Z,unplayed,Jiaqi Wang,Anastasia Kulikova,DraftKings,player_sets_won,Player Sets Won,EB0DAFED6C30936C,Jiaqi Wang,jiaqi_wang,under,0.5,140,True,jiaqi_wang:0.5,32589-28433-2026-37:draftkings:player_sets_won:jiaqi_wang_under_0_5,1789775424.8892307,2026-09-18T23:50:24Z
2026-09-19T03:03:08Z,202609197697508D,20280-39755-2026-37,wta,"Seoul, Korea Republic",2026-09-19T04:25:00Z,unplayed,Xinxin Yao,Priscilla Hon,DraftKings,player_games_won,Player Games Won,F7642EC3AFEB,Priscilla Hon,priscilla_hon,over,12.5,100,True,priscilla_hon:12.5,20280-39755-2026-37:draftkings:player_games_won:priscilla_hon_over_12_5,1789775934.9553714,2026-09-18T23:58:54Z
2026-09-19T03:03:08Z,202609197697508D,20280-39755-2026-37,wta,"Seoul, Korea Republic",2026-09-19T04:25:00Z,unplayed,Xinxin Yao,Priscilla Hon,DraftKings,player_games_won,Player Games Won,F7642EC3AFEB,Priscilla Hon,priscilla_hon,under,12.5,-150,True,priscilla_hon:12.5,20280-39755-2026-37:draftkings:player_games_won:priscilla_hon_under_12_5,1789775934.9553714,2026-09-18T23:58:54Z
2026-09-19T03:03:08Z,202609197697508D,20280-39755-2026-37,wta,"Seoul, Korea Republic",2026-09-19T04:25:00Z,unplayed,Xinxin Yao,Priscilla Hon,DraftKings,player_games_won,Player Games Won,B2BD41172A76B1F2,Xinxin Yao,xinxin_yao,over,11.5,-150,True,xinxin_yao:11.5,20280-39755-2026-37:draftkings:player_games_won:xinxin_yao_over_11_5,1789776054.9749184,2026-09-19T00:00:54Z
2026-09-19T03:03:08Z,202609197697508D,20280-39755-2026-37,wta,"Seoul, Korea Republic",2026-09-19T04:25:00Z,unplayed,Xinxin Yao,Priscilla Hon,DraftKings,player_games_won,Player Games Won,B2BD41172A76B1F2,Xinxin Yao,xinxin_yao,under,11.5,100,True,xinxin_yao:11.5,20280-39755-2026-37:draftkings:player_games_won:xinxin_yao_under_11_5,1789776054.9749184,2026-09-19T00:00:54Z
2026-09-19T03:03:08Z,202609197697508D,20280-39755-2026-37,wta,"Seoul, Korea Republic",2026-09-19T04:25:00Z,unplayed,Xinxin Yao,Priscilla Hon,DraftKings,player_sets_won,Player Sets Won,F7642EC3AFEB,Priscilla Hon,priscilla_hon,over,0.5,-450,True,priscilla_hon:0.5,20280-39755-2026-37:draftkings:player_sets_won:priscilla_hon_over_0_5,1789776054.9749184,2026-09-19T00:00:54Z
2026-09-19T03:03:08Z,202609197697508D,20280-39755-2026-37,wta,"Seoul, Korea Republic",2026-09-19T04:25:00Z,unplayed,Xinxin Yao,Priscilla Hon,DraftKings,player_sets_won,Player Sets Won,F7642EC3AFEB,Priscilla Hon,priscilla_hon,under,0.5,300,True,priscilla_hon:0.5,20280-39755-2026-37:draftkings:player_sets_won:priscilla_hon_under_0_5,1789776054.9749184,2026-09-19T00:00:54Z
2026-09-19T03:03:08Z,202609197697508D,20280-39755-2026-37,wta,"Seoul, Korea Republic",2026-09-19T04:25:00Z,unplayed,Xinxin Yao,Priscilla Hon,DraftKings,player_sets_won,Player Sets Won,B2BD41172A76B1F2,Xinxin Yao,xinxin_yao,over,0.5,-200,True,xinxin_yao:0.5,20280-39755-2026-37:draftkings:player_sets_won:xinxin_yao_over_0_5,1789776054.9749184,2026-09-19T00:00:54Z
2026-09-19T03:03:08Z,202609197697508D,20280-39755-2026-37,wta,"Seoul, Korea Republic",2026-09-19T04:25:00Z,unplayed,Xinxin Yao,Priscilla Hon,DraftKings,player_sets_won,Player Sets Won,B2BD41172A76B1F2,Xinxin Yao,xinxin_yao,under,0.5,135,True,xinxin_yao:0.5,20280-39755-2026-37:draftkings:player_sets_won:xinxin_yao_under_0_5,1789776054.9749184,2026-09-19T00:00:54Z
2026-09-19T03:03:08Z,2026091982077F08,16702-12825-2026-37,wta,"Singapore, Singapore",2026-09-19T04:10:00Z,unplayed,Aoi Ito,Sofya Lansere,DraftKings,player_games_won,Player Games Won,DED58F833DD7A261,Aoi Ito,aoi_ito,over,12.5,110,True,aoi_ito:12.5,16702-12825-2026-37:draftkings:player_games_won:aoi_ito_over_12_5,1789753092.4372654,2026-09-18T17:38:12Z
2026-09-19T03:03:08Z,2026091982077F08,16702-12825-2026-37,wta,"Singapore, Singapore",2026-09-19T04:10:00Z,unplayed,Aoi Ito,Sofya Lansere,DraftKings,player_games_won,Player Games Won,DED58F833DD7A261,Aoi Ito,aoi_ito,under,12.5,-165,True,aoi_ito:12.5,16702-12825-2026-37:draftkings:player_games_won:aoi_ito_under_12_5,1789753092.4372654,2026-09-18T17:38:12Z
2026-09-19T03:03:08Z,2026091982077F08,16702-12825-2026-37,wta,"Singapore, Singapore",2026-09-19T04:10:00Z,unplayed,Aoi Ito,Sofya Lansere,DraftKings,player_games_won,Player Games Won,DF3F0B524AA5,Sofya Lansere,sofya_lansere,over,10.5,-125,True,sofya_lansere:10.5,16702-12825-2026-37:draftkings:player_games_won:sofya_lansere_over_10_5,1789780204.8245785,2026-09-19T01:10:04Z
2026-09-19T03:03:08Z,2026091982077F08,16702-12825-2026-37,wta,"Singapore, Singapore",2026-09-19T04:10:00Z,unplayed,Aoi Ito,Sofya Lansere,DraftKings,player_games_won,Player Games Won,DF3F0B524AA5,Sofya Lansere,sofya_lansere,under,10.5,-115,True,sofya_lansere:10.5,16702-12825-2026-37:draftkings:player_games_won:sofya_lansere_under_10_5,1789780204.8245785,2026-09-19T01:10:04Z
2026-09-19T03:03:08Z,2026091982077F08,16702-12825-2026-37,wta,"Singapore, Singapore",2026-09-19T04:10:00Z,unplayed,Aoi Ito,Sofya Lansere,DraftKings,player_sets_won,Player Sets Won,DED58F833DD7A261,Aoi Ito,aoi_ito,over,0.5,-525,True,aoi_ito:0.5,16702-12825-2026-37:draftkings:player_sets_won:aoi_ito_over_0_5,1789780204.8245785,2026-09-19T01:10:04Z
2026-09-19T03:03:08Z,2026091982077F08,16702-12825-2026-37,wta,"Singapore, Singapore",2026-09-19T04:10:00Z,unplayed,Aoi Ito,Sofya Lansere,DraftKings,player_sets_won,Player Sets Won,DED58F833DD7A261,Aoi Ito,aoi_ito,under,0.5,350,True,aoi_ito:0.5,16702-12825-2026-37:draftkings:player_sets_won:aoi_ito_under_0_5,1789780204.8245785,2026-09-19T01:10:04Z
2026-09-19T03:03:08Z,2026091982077F08,16702-12825-2026-37,wta,"Singapore, Singapore",2026-09-19T04:10:00Z,unplayed,Aoi Ito,Sofya Lansere,DraftKings,player_sets_won,Player Sets Won,DF3F0B524AA5,Sofya Lansere,sofya_lansere,over,0.5,-140,True,sofya_lansere:0.5,16702-12825-2026-37:draftkings:player_sets_won:sofya_lansere_over_0_5,1789780204.8245785,2026-09-19T01:10:04Z
